head,tail,relation,head_name,tail_name,head_type,tail_type,score,predicted,actual
5944,27213,drug-gene,"('DB00391', 'Sulpiride', 'drug')","('760', 'CA2', 'gene/protein')",unknown,unknown,0.29474571347236633,0,1.0
27213,5944,drug-gene,"('760', 'CA2', 'gene/protein')","('DB00391', 'Sulpiride', 'drug')",unknown,unknown,0.29474571347236633,0,1.0
5944,27213,drug-gene,"('DB00391', 'Sulpiride', 'drug')","('760', 'CA2', 'gene/protein')",unknown,unknown,0.2947457730770111,0,1.0
27213,5944,drug-gene,"('760', 'CA2', 'gene/protein')","('DB00391', 'Sulpiride', 'drug')",unknown,unknown,0.2947458028793335,0,1.0
25020,6144,drug-gene,"('59272', 'ACE2', 'gene/protein')","('DB00608', 'Chloroquine', 'drug')",unknown,unknown,0.30436989665031433,0,1.0
6144,25020,drug-gene,"('DB00608', 'Chloroquine', 'drug')","('59272', 'ACE2', 'gene/protein')",unknown,unknown,0.3043700158596039,0,1.0
9326,15222,drug-gene,"('DB06717', 'Fosaprepitant', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.3188669979572296,0,1.0
15222,9326,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB06717', 'Fosaprepitant', 'drug')",unknown,unknown,0.318867027759552,0,1.0
29610,9940,drug-gene,"('890', 'CCNA2', 'gene/protein')","('DB07533', '4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]-2-FURYL}-N-METHYLBENZENESULFONAMIDE', 'drug')",unknown,unknown,0.3255291283130646,0,1.0
9940,29610,drug-gene,"('DB07533', '4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]-2-FURYL}-N-METHYLBENZENESULFONAMIDE', 'drug')","('890', 'CCNA2', 'gene/protein')",unknown,unknown,0.3255292475223541,0,1.0
20962,9274,drug-gene,"('4072', 'EPCAM', 'gene/protein')","('DB06607', 'Catumaxomab', 'drug')",unknown,unknown,0.3342534005641937,0,1.0
9274,20962,drug-gene,"('DB06607', 'Catumaxomab', 'drug')","('4072', 'EPCAM', 'gene/protein')",unknown,unknown,0.3342535197734833,0,1.0
29610,9409,drug-gene,"('890', 'CCNA2', 'gene/protein')","('DB06844', '4-[(7-OXO-7H-THIAZOLO[5,4-E]INDOL-8-YLMETHYL)-AMINO]-N-PYRIDIN-2-YL-BENZENESULFONAMIDE', 'drug')",unknown,unknown,0.33840882778167725,0,1.0
9409,29610,drug-gene,"('DB06844', '4-[(7-OXO-7H-THIAZOLO[5,4-E]INDOL-8-YLMETHYL)-AMINO]-N-PYRIDIN-2-YL-BENZENESULFONAMIDE', 'drug')","('890', 'CCNA2', 'gene/protein')",unknown,unknown,0.33840906620025635,0,1.0
9355,19656,drug-gene,"('DB06757', 'Manganese', 'drug')","('3421', 'IDH3G', 'gene/protein')",unknown,unknown,0.3396662473678589,0,1.0
19656,9355,drug-gene,"('3421', 'IDH3G', 'gene/protein')","('DB06757', 'Manganese', 'drug')",unknown,unknown,0.33966630697250366,0,1.0
5730,19400,drug-gene,"('DB00157', 'NADH', 'drug')","('3293', 'HSD17B3', 'gene/protein')",unknown,unknown,0.3409197926521301,0,1.0
19400,5730,drug-gene,"('3293', 'HSD17B3', 'gene/protein')","('DB00157', 'NADH', 'drug')",unknown,unknown,0.3409198224544525,0,1.0
15793,10831,drug-gene,"('1950', 'EGF', 'gene/protein')","('DB08862', 'Cholecystokinin', 'drug')",unknown,unknown,0.3450720012187958,0,1.0
10831,15793,drug-gene,"('DB08862', 'Cholecystokinin', 'drug')","('1950', 'EGF', 'gene/protein')",unknown,unknown,0.34507206082344055,0,1.0
6201,12886,drug-gene,"('DB00675', 'Tamoxifen', 'drug')","('10682', 'EBP', 'gene/protein')",unknown,unknown,0.3486118018627167,0,1.0
12886,6201,drug-gene,"('10682', 'EBP', 'gene/protein')","('DB00675', 'Tamoxifen', 'drug')",unknown,unknown,0.34861183166503906,0,1.0
12886,6201,drug-gene,"('10682', 'EBP', 'gene/protein')","('DB00675', 'Tamoxifen', 'drug')",unknown,unknown,0.34861186146736145,0,1.0
6201,12886,drug-gene,"('DB00675', 'Tamoxifen', 'drug')","('10682', 'EBP', 'gene/protein')",unknown,unknown,0.34861189126968384,0,1.0
7885,30441,drug-gene,"('DB03496', 'Alvocidib', 'drug')","('9429', 'ABCG2', 'gene/protein')",unknown,unknown,0.3504202961921692,0,1.0
30441,7885,drug-gene,"('9429', 'ABCG2', 'gene/protein')","('DB03496', 'Alvocidib', 'drug')",unknown,unknown,0.35042035579681396,0,1.0
10961,19166,drug-gene,"('DB09091', 'Tixocortol', 'drug')","('3066', 'HDAC2', 'gene/protein')",unknown,unknown,0.35325512290000916,0,1.0
19166,10961,drug-gene,"('3066', 'HDAC2', 'gene/protein')","('DB09091', 'Tixocortol', 'drug')",unknown,unknown,0.35325512290000916,0,1.0
8262,25135,drug-gene,"('DB04272', 'Citric acid', 'drug')","('6035', 'RNASE1', 'gene/protein')",unknown,unknown,0.35337066650390625,0,1.0
25135,8262,drug-gene,"('6035', 'RNASE1', 'gene/protein')","('DB04272', 'Citric acid', 'drug')",unknown,unknown,0.353370726108551,0,1.0
25135,8262,drug-gene,"('6035', 'RNASE1', 'gene/protein')","('DB04272', 'Citric acid', 'drug')",unknown,unknown,0.3533707857131958,0,1.0
8262,25135,drug-gene,"('DB04272', 'Citric acid', 'drug')","('6035', 'RNASE1', 'gene/protein')",unknown,unknown,0.3533707857131958,0,1.0
28915,10990,drug-gene,"('84560', 'MT4', 'gene/protein')","('DB09130', 'Copper', 'drug')",unknown,unknown,0.354548841714859,0,1.0
10990,28915,drug-gene,"('DB09130', 'Copper', 'drug')","('84560', 'MT4', 'gene/protein')",unknown,unknown,0.3545488715171814,0,1.0
15206,8618,drug-gene,"('1559', 'CYP2C9', 'gene/protein')","('DB04898', 'Ximelagatran', 'drug')",unknown,unknown,0.35548263788223267,0,1.0
8618,15206,drug-gene,"('DB04898', 'Ximelagatran', 'drug')","('1559', 'CYP2C9', 'gene/protein')",unknown,unknown,0.35548263788223267,0,1.0
5736,23395,drug-gene,"('DB00163', 'Vitamin E', 'drug')","('5516', 'PPP2CB', 'gene/protein')",unknown,unknown,0.3581312596797943,0,1.0
23395,5736,drug-gene,"('5516', 'PPP2CB', 'gene/protein')","('DB00163', 'Vitamin E', 'drug')",unknown,unknown,0.3581312894821167,0,1.0
11852,16569,drug-gene,"('DB15493', 'Cambinol', 'drug')","('22933', 'SIRT2', 'gene/protein')",unknown,unknown,0.3607706129550934,0,1.0
16569,11852,drug-gene,"('22933', 'SIRT2', 'gene/protein')","('DB15493', 'Cambinol', 'drug')",unknown,unknown,0.36077064275741577,0,1.0
6091,15171,drug-gene,"('DB00550', 'Propylthiouracil', 'drug')","('1543', 'CYP1A1', 'gene/protein')",unknown,unknown,0.3615398406982422,0,1.0
15171,6091,drug-gene,"('1543', 'CYP1A1', 'gene/protein')","('DB00550', 'Propylthiouracil', 'drug')",unknown,unknown,0.3615400195121765,0,1.0
6748,22604,drug-gene,"('DB01263', 'Posaconazole', 'drug')","('5243', 'ABCB1', 'gene/protein')",unknown,unknown,0.3626151382923126,0,1.0
22604,6748,drug-gene,"('5243', 'ABCB1', 'gene/protein')","('DB01263', 'Posaconazole', 'drug')",unknown,unknown,0.3626152575016022,0,1.0
5716,20808,drug-gene,"('DB00143', 'Glutathione', 'drug')","('4056', 'LTC4S', 'gene/protein')",unknown,unknown,0.3637657165527344,0,1.0
20808,5716,drug-gene,"('4056', 'LTC4S', 'gene/protein')","('DB00143', 'Glutathione', 'drug')",unknown,unknown,0.3637657165527344,0,1.0
15211,5683,drug-gene,"('1571', 'CYP2E1', 'gene/protein')","('DB00109', 'Enfuvirtide', 'drug')",unknown,unknown,0.37185966968536377,0,1.0
5683,15211,drug-gene,"('DB00109', 'Enfuvirtide', 'drug')","('1571', 'CYP2E1', 'gene/protein')",unknown,unknown,0.3718598484992981,0,1.0
7325,24532,drug-gene,"('DB02379', 'Beta-D-Glucose', 'drug')","('5742', 'PTGS1', 'gene/protein')",unknown,unknown,0.37723514437675476,0,1.0
24532,7325,drug-gene,"('5742', 'PTGS1', 'gene/protein')","('DB02379', 'Beta-D-Glucose', 'drug')",unknown,unknown,0.37723520398139954,0,1.0
19823,6066,drug-gene,"('3486', 'IGFBP3', 'gene/protein')","('DB00523', 'Alitretinoin', 'drug')",unknown,unknown,0.38263723254203796,0,1.0
6066,19823,drug-gene,"('DB00523', 'Alitretinoin', 'drug')","('3486', 'IGFBP3', 'gene/protein')",unknown,unknown,0.38263723254203796,0,1.0
19823,6066,drug-gene,"('3486', 'IGFBP3', 'gene/protein')","('DB00523', 'Alitretinoin', 'drug')",unknown,unknown,0.38263726234436035,0,1.0
6066,19823,drug-gene,"('DB00523', 'Alitretinoin', 'drug')","('3486', 'IGFBP3', 'gene/protein')",unknown,unknown,0.38263726234436035,0,1.0
11783,11877,drug-gene,"('DB14598', 'Edetate calcium disodium anhydrous', 'drug')","('100', 'ADA', 'gene/protein')",unknown,unknown,0.39470598101615906,0,1.0
11877,11783,drug-gene,"('100', 'ADA', 'gene/protein')","('DB14598', 'Edetate calcium disodium anhydrous', 'drug')",unknown,unknown,0.3947061002254486,0,1.0
8488,30460,drug-gene,"('DB04714', 'ISOPENTENYL PYROPHOSPHATE', 'drug')","('9453', 'GGPS1', 'gene/protein')",unknown,unknown,0.39497828483581543,0,1.0
30460,8488,drug-gene,"('9453', 'GGPS1', 'gene/protein')","('DB04714', 'ISOPENTENYL PYROPHOSPHATE', 'drug')",unknown,unknown,0.394978404045105,0,1.0
10071,15805,drug-gene,"('DB07715', 'Emodin', 'drug')","('196', 'AHR', 'gene/protein')",unknown,unknown,0.39603129029273987,0,1.0
15805,10071,drug-gene,"('196', 'AHR', 'gene/protein')","('DB07715', 'Emodin', 'drug')",unknown,unknown,0.3960314393043518,0,1.0
5730,15811,drug-gene,"('DB00157', 'NADH', 'drug')","('1962', 'EHHADH', 'gene/protein')",unknown,unknown,0.39658215641975403,0,1.0
15811,5730,drug-gene,"('1962', 'EHHADH', 'gene/protein')","('DB00157', 'NADH', 'drug')",unknown,unknown,0.3965821862220764,0,1.0
14482,6276,drug-gene,"('1382', 'CRABP2', 'gene/protein')","('DB00755', 'Tretinoin', 'drug')",unknown,unknown,0.40785646438598633,0,1.0
6276,14482,drug-gene,"('DB00755', 'Tretinoin', 'drug')","('1382', 'CRABP2', 'gene/protein')",unknown,unknown,0.40785646438598633,0,1.0
6529,29219,drug-gene,"('DB01026', 'Ketoconazole', 'drug')","('8529', 'CYP4F2', 'gene/protein')",unknown,unknown,0.41182732582092285,0,1.0
29219,6529,drug-gene,"('8529', 'CYP4F2', 'gene/protein')","('DB01026', 'Ketoconazole', 'drug')",unknown,unknown,0.41182741522789,0,1.0
5730,15612,drug-gene,"('DB00157', 'NADH', 'drug')","('1717', 'DHCR7', 'gene/protein')",unknown,unknown,0.416277676820755,0,1.0
15612,5730,drug-gene,"('1717', 'DHCR7', 'gene/protein')","('DB00157', 'NADH', 'drug')",unknown,unknown,0.41627776622772217,0,1.0
6328,25552,drug-gene,"('DB00811', 'Ribavirin', 'drug')","('64078', 'SLC28A3', 'gene/protein')",unknown,unknown,0.4173324704170227,0,1.0
25552,6328,drug-gene,"('64078', 'SLC28A3', 'gene/protein')","('DB00811', 'Ribavirin', 'drug')",unknown,unknown,0.4173324704170227,0,1.0
20606,6231,drug-gene,"('3949', 'LDLR', 'gene/protein')","('DB00707', 'Porfimer sodium', 'drug')",unknown,unknown,0.41940200328826904,0,1.0
6231,20606,drug-gene,"('DB00707', 'Porfimer sodium', 'drug')","('3949', 'LDLR', 'gene/protein')",unknown,unknown,0.4194021224975586,0,1.0
22604,10854,drug-gene,"('5243', 'ABCB1', 'gene/protein')","('DB08889', 'Carfilzomib', 'drug')",unknown,unknown,0.4195309281349182,0,1.0
10854,22604,drug-gene,"('DB08889', 'Carfilzomib', 'drug')","('5243', 'ABCB1', 'gene/protein')",unknown,unknown,0.4195309281349182,0,1.0
15030,5855,drug-gene,"('151', 'ADRA2B', 'gene/protein')","('DB00292', 'Etomidate', 'drug')",unknown,unknown,0.42207053303718567,0,1.0
5855,15030,drug-gene,"('DB00292', 'Etomidate', 'drug')","('151', 'ADRA2B', 'gene/protein')",unknown,unknown,0.4220706522464752,0,1.0
15450,6453,drug-gene,"('1645', 'AKR1C1', 'gene/protein')","('DB00945', 'Acetylsalicylic acid', 'drug')",unknown,unknown,0.426438570022583,0,1.0
6453,15450,drug-gene,"('DB00945', 'Acetylsalicylic acid', 'drug')","('1645', 'AKR1C1', 'gene/protein')",unknown,unknown,0.4264386296272278,0,1.0
20136,8386,drug-gene,"('3749', 'KCNC4', 'gene/protein')","('DB04522', 'Dexfosfoserine', 'drug')",unknown,unknown,0.4324820935726166,0,1.0
8386,20136,drug-gene,"('DB04522', 'Dexfosfoserine', 'drug')","('3749', 'KCNC4', 'gene/protein')",unknown,unknown,0.4324820935726166,0,1.0
21887,8805,drug-gene,"('5054', 'SERPINE1', 'gene/protein')","('DB05254', 'Fibrinolysin', 'drug')",unknown,unknown,0.4375867545604706,0,1.0
21887,8805,drug-gene,"('5054', 'SERPINE1', 'gene/protein')","('DB05254', 'Fibrinolysin', 'drug')",unknown,unknown,0.4375867545604706,0,1.0
8805,21887,drug-gene,"('DB05254', 'Fibrinolysin', 'drug')","('5054', 'SERPINE1', 'gene/protein')",unknown,unknown,0.43758684396743774,0,1.0
8805,21887,drug-gene,"('DB05254', 'Fibrinolysin', 'drug')","('5054', 'SERPINE1', 'gene/protein')",unknown,unknown,0.43758684396743774,0,1.0
10234,22311,drug-gene,"('DB07954', '3-isobutyl-1-methyl-7H-xanthine', 'drug')","('5140', 'PDE3B', 'gene/protein')",unknown,unknown,0.4416055381298065,0,1.0
22311,10234,drug-gene,"('5140', 'PDE3B', 'gene/protein')","('DB07954', '3-isobutyl-1-methyl-7H-xanthine', 'drug')",unknown,unknown,0.44160571694374084,0,1.0
21201,6348,drug-gene,"('4353', 'MPO', 'gene/protein')","('DB00833', 'Cefaclor', 'drug')",unknown,unknown,0.44785332679748535,0,1.0
6348,21201,drug-gene,"('DB00833', 'Cefaclor', 'drug')","('4353', 'MPO', 'gene/protein')",unknown,unknown,0.44785332679748535,0,1.0
10064,16114,drug-gene,"('DB07707', '(9BETA,11ALPHA,13ALPHA,14BETA,17ALPHA)-11-(METHOXYMETHYL)ESTRA-1(10),2,4-TRIENE-3,17-DIOL', 'drug')","('2099', 'ESR1', 'gene/protein')",unknown,unknown,0.44914710521698,0,1.0
16114,10064,drug-gene,"('2099', 'ESR1', 'gene/protein')","('DB07707', '(9BETA,11ALPHA,13ALPHA,14BETA,17ALPHA)-11-(METHOXYMETHYL)ESTRA-1(10),2,4-TRIENE-3,17-DIOL', 'drug')",unknown,unknown,0.44914722442626953,0,1.0
30355,6173,drug-gene,"('9376', 'SLC22A8', 'gene/protein')","('DB00642', 'Pemetrexed', 'drug')",unknown,unknown,0.4493308663368225,0,1.0
6173,30355,drug-gene,"('DB00642', 'Pemetrexed', 'drug')","('9376', 'SLC22A8', 'gene/protein')",unknown,unknown,0.4493309557437897,0,1.0
6748,15222,drug-gene,"('DB01263', 'Posaconazole', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.452445924282074,0,1.0
15222,6748,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB01263', 'Posaconazole', 'drug')",unknown,unknown,0.452445924282074,0,1.0
6748,15222,drug-gene,"('DB01263', 'Posaconazole', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.452445924282074,0,1.0
15222,6748,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB01263', 'Posaconazole', 'drug')",unknown,unknown,0.452445924282074,0,1.0
10678,22460,drug-gene,"('DB08609', '(2R)-N-{4-[Ethyl(phenyl)sulfamoyl]-2-methylphenyl}-3,3,3-trifluoro-2-hydroxy-2-methylpropanamide', 'drug')","('5164', 'PDK2', 'gene/protein')",unknown,unknown,0.4532223045825958,0,1.0
22460,10678,drug-gene,"('5164', 'PDK2', 'gene/protein')","('DB08609', '(2R)-N-{4-[Ethyl(phenyl)sulfamoyl]-2-methylphenyl}-3,3,3-trifluoro-2-hydroxy-2-methylpropanamide', 'drug')",unknown,unknown,0.45322272181510925,0,1.0
18272,8200,drug-gene,"('2739', 'GLO1', 'gene/protein')","('DB04132', 'S-Hexylglutathione', 'drug')",unknown,unknown,0.4543752074241638,0,1.0
8200,18272,drug-gene,"('DB04132', 'S-Hexylglutathione', 'drug')","('2739', 'GLO1', 'gene/protein')",unknown,unknown,0.45437532663345337,0,1.0
27052,9595,drug-gene,"('7376', 'NR1H2', 'gene/protein')","('DB07080', 'TO-901317', 'drug')",unknown,unknown,0.4660571217536926,0,1.0
9595,27052,drug-gene,"('DB07080', 'TO-901317', 'drug')","('7376', 'NR1H2', 'gene/protein')",unknown,unknown,0.4660571217536926,0,1.0
19916,11154,drug-gene,"('3554', 'IL1R1', 'gene/protein')","('DB10770', 'Foreskin fibroblast (neonatal)', 'drug')",unknown,unknown,0.46781542897224426,0,1.0
11154,19916,drug-gene,"('DB10770', 'Foreskin fibroblast (neonatal)', 'drug')","('3554', 'IL1R1', 'gene/protein')",unknown,unknown,0.46781542897224426,0,1.0
29562,11610,drug-gene,"('885', 'CCK', 'gene/protein')","('DB13729', 'Camostat', 'drug')",unknown,unknown,0.4693682789802551,0,1.0
11610,29562,drug-gene,"('DB13729', 'Camostat', 'drug')","('885', 'CCK', 'gene/protein')",unknown,unknown,0.4693683683872223,0,1.0
15174,6496,drug-gene,"('1544', 'CYP1A2', 'gene/protein')","('DB00993', 'Azathioprine', 'drug')",unknown,unknown,0.4699850082397461,0,1.0
6496,15174,drug-gene,"('DB00993', 'Azathioprine', 'drug')","('1544', 'CYP1A2', 'gene/protein')",unknown,unknown,0.4699850380420685,0,1.0
6496,15174,drug-gene,"('DB00993', 'Azathioprine', 'drug')","('1544', 'CYP1A2', 'gene/protein')",unknown,unknown,0.46998509764671326,0,1.0
15174,6496,drug-gene,"('1544', 'CYP1A2', 'gene/protein')","('DB00993', 'Azathioprine', 'drug')",unknown,unknown,0.46998509764671326,0,1.0
6607,21482,drug-gene,"('DB01109', 'Heparin', 'drug')","('462', 'SERPINC1', 'gene/protein')",unknown,unknown,0.4712333679199219,0,1.0
21482,6607,drug-gene,"('462', 'SERPINC1', 'gene/protein')","('DB01109', 'Heparin', 'drug')",unknown,unknown,0.4712333679199219,0,1.0
5840,27579,drug-gene,"('DB00277', 'Theophylline', 'drug')","('79608', 'RIC3', 'gene/protein')",unknown,unknown,0.471475750207901,0,1.0
27579,5840,drug-gene,"('79608', 'RIC3', 'gene/protein')","('DB00277', 'Theophylline', 'drug')",unknown,unknown,0.471475750207901,0,1.0
25762,7760,drug-gene,"('6446', 'SGK1', 'gene/protein')","('DB03247', 'Flavin mononucleotide', 'drug')",unknown,unknown,0.4717313349246979,0,1.0
7760,25762,drug-gene,"('DB03247', 'Flavin mononucleotide', 'drug')","('6446', 'SGK1', 'gene/protein')",unknown,unknown,0.4717313349246979,0,1.0
7760,25762,drug-gene,"('DB03247', 'Flavin mononucleotide', 'drug')","('6446', 'SGK1', 'gene/protein')",unknown,unknown,0.4717313349246979,0,1.0
25762,7760,drug-gene,"('6446', 'SGK1', 'gene/protein')","('DB03247', 'Flavin mononucleotide', 'drug')",unknown,unknown,0.4717313349246979,0,1.0
8088,29327,drug-gene,"('DB03909', ""Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate"", 'drug')","('8566', 'PDXK', 'gene/protein')",unknown,unknown,0.47239941358566284,0,1.0
29327,8088,drug-gene,"('8566', 'PDXK', 'gene/protein')","('DB03909', ""Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate"", 'drug')",unknown,unknown,0.4723995625972748,0,1.0
16153,11514,drug-gene,"('2146', 'EZH2', 'gene/protein')","('DB12887', 'Tazemetostat', 'drug')",unknown,unknown,0.4727427363395691,0,1.0
11514,16153,drug-gene,"('DB12887', 'Tazemetostat', 'drug')","('2146', 'EZH2', 'gene/protein')",unknown,unknown,0.47274282574653625,0,1.0
16023,11383,drug-gene,"('2030', 'SLC29A1', 'gene/protein')","('DB12010', 'Fostamatinib', 'drug')",unknown,unknown,0.4739842712879181,0,1.0
11383,16023,drug-gene,"('DB12010', 'Fostamatinib', 'drug')","('2030', 'SLC29A1', 'gene/protein')",unknown,unknown,0.47398433089256287,0,1.0
15222,5763,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB00191', 'Phentermine', 'drug')",unknown,unknown,0.47750651836395264,0,1.0
5763,15222,drug-gene,"('DB00191', 'Phentermine', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.477506548166275,0,1.0
5724,12574,drug-gene,"('DB00151', 'Cysteine', 'drug')","('1036', 'CDO1', 'gene/protein')",unknown,unknown,0.4825986623764038,0,1.0
12574,5724,drug-gene,"('1036', 'CDO1', 'gene/protein')","('DB00151', 'Cysteine', 'drug')",unknown,unknown,0.4825987219810486,0,1.0
12574,5724,drug-gene,"('1036', 'CDO1', 'gene/protein')","('DB00151', 'Cysteine', 'drug')",unknown,unknown,0.48259881138801575,0,1.0
5724,12574,drug-gene,"('DB00151', 'Cysteine', 'drug')","('1036', 'CDO1', 'gene/protein')",unknown,unknown,0.48259881138801575,0,1.0
29235,5731,drug-gene,"('85320', 'ABCC11', 'gene/protein')","('DB00158', 'Folic acid', 'drug')",unknown,unknown,0.4842464029788971,0,1.0
5731,29235,drug-gene,"('DB00158', 'Folic acid', 'drug')","('85320', 'ABCC11', 'gene/protein')",unknown,unknown,0.48424649238586426,0,1.0
22876,11784,drug-gene,"('5444', 'PON1', 'gene/protein')","('DB14600', 'Edetate disodium anhydrous', 'drug')",unknown,unknown,0.4860382378101349,0,1.0
11784,22876,drug-gene,"('DB14600', 'Edetate disodium anhydrous', 'drug')","('5444', 'PON1', 'gene/protein')",unknown,unknown,0.48603835701942444,0,1.0
12659,10443,drug-gene,"('10455', 'ECI2', 'gene/protein')","('DB08231', 'Myristic acid', 'drug')",unknown,unknown,0.4871598482131958,0,1.0
10443,12659,drug-gene,"('DB08231', 'Myristic acid', 'drug')","('10455', 'ECI2', 'gene/protein')",unknown,unknown,0.48715996742248535,0,1.0
27480,7867,drug-gene,"('79154', 'DHRS11', 'gene/protein')","('DB03461', 'Nicotinamide adenine dinucleotide phosphate', 'drug')",unknown,unknown,0.48899492621421814,0,1.0
7867,27480,drug-gene,"('DB03461', 'Nicotinamide adenine dinucleotide phosphate', 'drug')","('79154', 'DHRS11', 'gene/protein')",unknown,unknown,0.4889950156211853,0,1.0
19981,8106,drug-gene,"('3615', 'IMPDH2', 'gene/protein')","('DB03948', ""6-Chloropurine Riboside, 5'-Monophosphate"", 'drug')",unknown,unknown,0.4926801025867462,0,1.0
8106,19981,drug-gene,"('DB03948', ""6-Chloropurine Riboside, 5'-Monophosphate"", 'drug')","('3615', 'IMPDH2', 'gene/protein')",unknown,unknown,0.4926801025867462,0,1.0
19981,8106,drug-gene,"('3615', 'IMPDH2', 'gene/protein')","('DB03948', ""6-Chloropurine Riboside, 5'-Monophosphate"", 'drug')",unknown,unknown,0.492680162191391,0,1.0
8106,19981,drug-gene,"('DB03948', ""6-Chloropurine Riboside, 5'-Monophosphate"", 'drug')","('3615', 'IMPDH2', 'gene/protein')",unknown,unknown,0.49268028140068054,0,1.0
8357,26998,drug-gene,"('DB04464', 'N-Formylmethionine', 'drug')","('7316', 'UBC', 'gene/protein')",unknown,unknown,0.4933944642543793,0,1.0
26998,8357,drug-gene,"('7316', 'UBC', 'gene/protein')","('DB04464', 'N-Formylmethionine', 'drug')",unknown,unknown,0.4933944642543793,0,1.0
22052,5688,drug-gene,"('51091', 'SEPSECS', 'gene/protein')","('DB00114', 'Pyridoxal phosphate', 'drug')",unknown,unknown,0.49432870745658875,0,1.0
5688,22052,drug-gene,"('DB00114', 'Pyridoxal phosphate', 'drug')","('51091', 'SEPSECS', 'gene/protein')",unknown,unknown,0.4943288266658783,0,1.0
11383,27841,drug-gene,"('DB12010', 'Fostamatinib', 'drug')","('79934', 'COQ8B', 'gene/protein')",unknown,unknown,0.49454185366630554,0,1.0
27841,11383,drug-gene,"('79934', 'COQ8B', 'gene/protein')","('DB12010', 'Fostamatinib', 'drug')",unknown,unknown,0.4945419132709503,0,1.0
16188,6955,drug-gene,"('2185', 'PTK2B', 'gene/protein')","('DB01645', 'Genistein', 'drug')",unknown,unknown,0.49601349234580994,0,1.0
6955,16188,drug-gene,"('DB01645', 'Genistein', 'drug')","('2185', 'PTK2B', 'gene/protein')",unknown,unknown,0.49601349234580994,0,1.0
